"","ResponseID","Mode","Ephemerality","gender","age_1","Stimulus","ClickCount","FirstClick","LastClick","PageSubmit","RecommendationFollowed"
"1491","R_1N30TWezXrkidhQ","Auditory",1,1,47,"shampoo",1,7.189,7.189,8.095,0
"1492","R_1N30TWezXrkidhQ","Auditory",1,1,47,"toaster",1,21.773,21.773,24.311,0
"1493","R_1n3B554VRfgDKag","PermanentVisual",0,2,24,"brownies",3,6.854,9.89,10.966,0
"1494","R_1n3B554VRfgDKag","PermanentVisual",0,2,24,"hotel",4,31.036,36.638,37.589,0
"1495","R_1n3B554VRfgDKag","PermanentVisual",0,2,24,"shampoo",2,5.549,9.89,12.094,0
"1496","R_1n3B554VRfgDKag","PermanentVisual",0,2,24,"toaster",5,47.118,54.58,55.415,0
"1497","R_1n3pABbM1yEbM5W","PermanentVisual",0,2,59,"brownies",1,6.561,6.561,11.233,1
"1498","R_1n3pABbM1yEbM5W","PermanentVisual",0,2,59,"hotel",1,14.613,14.613,16.302,0
"1499","R_1n3pABbM1yEbM5W","PermanentVisual",0,2,59,"shampoo",1,3.158,3.158,6.022,1
"1500","R_1n3pABbM1yEbM5W","PermanentVisual",0,2,59,"toaster",3,6.529,13.72,15.074,1
"1501","R_1n6NDotoWnIEQxM","PermanentVisual",0,1,28,"brownies",1,6.509,6.509,11.047,0
"1502","R_1n6NDotoWnIEQxM","PermanentVisual",0,1,28,"hotel",2,29.707,29.987,31.233,0
"1503","R_1n6NDotoWnIEQxM","PermanentVisual",0,1,28,"shampoo",1,19.806,19.806,20.604,0
"1504","R_1n6NDotoWnIEQxM","PermanentVisual",0,1,28,"toaster",1,24.129,24.129,25.627,0
"1505","R_1n7rf57fmPBAopa","PermanentVisual",0,1,32,"brownies",1,3.224,3.224,9.348,0
"1506","R_1n7rf57fmPBAopa","PermanentVisual",0,1,32,"hotel",1,5.971,5.971,8.776,1
"1507","R_1n7rf57fmPBAopa","PermanentVisual",0,1,32,"shampoo",1,4.093,4.093,7.272,0
"1508","R_1n7rf57fmPBAopa","PermanentVisual",0,1,32,"toaster",1,16.421,16.421,19.217,1
"1509","R_1n8SydALypGPYeZ","PermanentVisual",0,2,31,"brownies",1,6.528,6.528,9.128,1
"1510","R_1n8SydALypGPYeZ","PermanentVisual",0,2,31,"hotel",1,8.664,8.664,11.616,0
"1511","R_1n8SydALypGPYeZ","PermanentVisual",0,2,31,"shampoo",1,7.066,7.066,8.521,1
"1512","R_1n8SydALypGPYeZ","PermanentVisual",0,2,31,"toaster",4,14.733,20.006,21.323,0
"1513","R_1N9SNFj6HsQNHEt","Auditory",1,2,30,"brownies",4,1.21,5.868,6.447,0
"1514","R_1N9SNFj6HsQNHEt","Auditory",1,2,30,"hotel",4,3.818,11.011,11.902,1
"1515","R_1N9SNFj6HsQNHEt","Auditory",1,2,30,"shampoo",4,8.704,12.393,13.471,0
"1516","R_1N9SNFj6HsQNHEt","Auditory",1,2,30,"toaster",3,6.995,9.537,10.392,0
"1517","R_1Ne9Bn7XElJuNyZ","DisappearingVisual",1,1,29,"brownies",1,7.393,7.393,8.72,1
"1518","R_1Ne9Bn7XElJuNyZ","DisappearingVisual",1,1,29,"hotel",1,17.845,17.845,29.002,0
"1519","R_1Ne9Bn7XElJuNyZ","DisappearingVisual",1,1,29,"shampoo",1,10.827,10.827,12.087,0
"1520","R_1Ne9Bn7XElJuNyZ","DisappearingVisual",1,1,29,"toaster",2,23.553,25.257,26.406,0
"1521","R_1NemxgdE1UWIAz8","DisappearingVisual",1,2,38,"brownies",2,0.45,1.818,6.537,0
"1522","R_1NemxgdE1UWIAz8","DisappearingVisual",1,2,38,"hotel",2,10.822,14.006,15.518,0
"1523","R_1NemxgdE1UWIAz8","DisappearingVisual",1,2,38,"shampoo",2,10.944,24.695,25.041,0
"1524","R_1NemxgdE1UWIAz8","DisappearingVisual",1,2,38,"toaster",3,5.12,20.024,40.534,1
"1525","R_1NEOOlYGDISU8qB","DisappearingVisual",1,1,37,"brownies",1,5.122,5.122,19.04,1
"1526","R_1NEOOlYGDISU8qB","DisappearingVisual",1,1,37,"hotel",1,24.098,24.098,28.114,0
"1527","R_1NEOOlYGDISU8qB","DisappearingVisual",1,1,37,"shampoo",1,8.792,8.792,11.647,0
"1528","R_1NEOOlYGDISU8qB","DisappearingVisual",1,1,37,"toaster",2,19.97,22.571,27.625,0
"1529","R_1NeRIANx4pF454h","Auditory",1,1,34,"brownies",1,14.037,14.037,23.791,1
"1530","R_1NeRIANx4pF454h","Auditory",1,1,34,"hotel",1,14.106,14.106,15.448,0
"1531","R_1NeRIANx4pF454h","Auditory",1,1,34,"shampoo",1,24.943,24.943,25.787,0
"1532","R_1NeRIANx4pF454h","Auditory",1,1,34,"toaster",1,31.614,31.614,34.198,0
"1533","R_1NFATEn8R45pC0K","Auditory",1,2,38,"brownies",1,8.901,8.901,10.553,0
"1534","R_1NFATEn8R45pC0K","Auditory",1,2,38,"hotel",3,18.184,21.369,22.306,0
"1535","R_1NFATEn8R45pC0K","Auditory",1,2,38,"shampoo",1,11.361,11.361,12.573,1
"1536","R_1NFATEn8R45pC0K","Auditory",1,2,38,"toaster",4,32.605,44.021,45.3,0
"1537","R_1Nh0UWlTosF4r8F","PermanentVisual",0,2,28,"brownies",1,3.26,3.26,4.292,1
"1538","R_1Nh0UWlTosF4r8F","PermanentVisual",0,2,28,"hotel",1,2.377,2.377,6.569,1
"1539","R_1Nh0UWlTosF4r8F","PermanentVisual",0,2,28,"shampoo",1,0.902,0.902,1.871,1
"1540","R_1Nh0UWlTosF4r8F","PermanentVisual",0,2,28,"toaster",1,0.982,0.982,2.813,1
"1541","R_1Nhmuvs8xrsuAjz","DisappearingVisual",1,1,64,"brownies",1,10.145,10.145,12.766,0
"1542","R_1Nhmuvs8xrsuAjz","DisappearingVisual",1,1,64,"hotel",2,33.409,43.529,45.511,0
"1543","R_1Nhmuvs8xrsuAjz","DisappearingVisual",1,1,64,"shampoo",1,10.32,10.32,13.989,0
"1544","R_1Nhmuvs8xrsuAjz","DisappearingVisual",1,1,64,"toaster",1,62.796,62.796,64.619,0
"1545","R_1Nnctpx8b0GJYpV","Auditory",1,2,28,"brownies",1,11.946,11.946,13.207,1
"1546","R_1Nnctpx8b0GJYpV","Auditory",1,2,28,"hotel",2,8.32,9.848,12.424,1
"1547","R_1Nnctpx8b0GJYpV","Auditory",1,2,28,"shampoo",1,9.881,9.881,11.162,0
"1548","R_1Nnctpx8b0GJYpV","Auditory",1,2,28,"toaster",2,10.775,13.473,13.878,1
"1549","R_1nO4VTCfEHruy3t","DisappearingVisual",1,2,29,"brownies",3,8.332,9.428,10.302,0
"1550","R_1nO4VTCfEHruy3t","DisappearingVisual",1,2,29,"hotel",1,5.143,5.143,6.671,1
"1551","R_1nO4VTCfEHruy3t","DisappearingVisual",1,2,29,"shampoo",1,9.586,9.586,11.27,0
"1552","R_1nO4VTCfEHruy3t","DisappearingVisual",1,2,29,"toaster",1,9.871,9.871,13.783,1
"1553","R_1nOtJ93bFV931ci","Auditory",1,2,22,"brownies",1,1.446,1.446,2.142,1
"1554","R_1nOtJ93bFV931ci","Auditory",1,2,22,"hotel",2,0.483,0.958,1.774,1
"1555","R_1nOtJ93bFV931ci","Auditory",1,2,22,"shampoo",1,1.892,1.892,2.999,1
"1556","R_1nOtJ93bFV931ci","Auditory",1,2,22,"toaster",1,0.058,0.058,0.912,1
"1557","R_1nPjn8dhUlHVP5i","DisappearingVisual",1,1,38,"brownies",1,10.34,10.34,11.285,0
"1558","R_1nPjn8dhUlHVP5i","DisappearingVisual",1,1,38,"hotel",2,7.605,8.669,12.262,1
"1559","R_1nPjn8dhUlHVP5i","DisappearingVisual",1,1,38,"shampoo",1,7.253,7.253,8.162,0
"1560","R_1nPjn8dhUlHVP5i","DisappearingVisual",1,1,38,"toaster",1,9.609,9.609,11.15,0
"1561","R_1Nq6BqwIvb9t1qO","PermanentVisual",0,1,28,"brownies",1,2.415,2.415,3.603,0
"1562","R_1Nq6BqwIvb9t1qO","PermanentVisual",0,1,28,"hotel",1,1,1,9.065,0
"1563","R_1Nq6BqwIvb9t1qO","PermanentVisual",0,1,28,"shampoo",1,2.1,2.1,4.755,0
"1564","R_1Nq6BqwIvb9t1qO","PermanentVisual",0,1,28,"toaster",1,7.274,7.274,10.36,1
"1565","R_1NqSQdXnGGQ60wP","Auditory",1,1,35,"brownies",1,7.614,7.614,8.556,1
"1566","R_1NqSQdXnGGQ60wP","Auditory",1,1,35,"hotel",1,12.701,12.701,14.911,0
"1567","R_1NqSQdXnGGQ60wP","Auditory",1,1,35,"shampoo",1,7.927,7.927,11.036,0
"1568","R_1NqSQdXnGGQ60wP","Auditory",1,1,35,"toaster",1,8,8,11.106,0
"1569","R_1Ns83nt3H0WgDoN","DisappearingVisual",1,1,31,"brownies",1,1.371,1.371,2.35,1
"1570","R_1Ns83nt3H0WgDoN","DisappearingVisual",1,1,31,"hotel",2,0.979,2.414,5.959,1
"1571","R_1Ns83nt3H0WgDoN","DisappearingVisual",1,1,31,"shampoo",0,0,0,3.197,1
"1572","R_1Ns83nt3H0WgDoN","DisappearingVisual",1,1,31,"toaster",2,1.982,2.938,4.174,1
"1573","R_1Nt3dApNP4MkrIb","Auditory",1,1,30,"brownies",1,24.722,24.722,27.001,1
"1574","R_1Nt3dApNP4MkrIb","Auditory",1,1,30,"hotel",2,5.24,6.53,16.97,1
"1575","R_1Nt3dApNP4MkrIb","Auditory",1,1,30,"shampoo",1,26.247,26.247,29.303,0
"1576","R_1Nt3dApNP4MkrIb","Auditory",1,1,30,"toaster",2,15.92,17.281,19.001,1
"1577","R_1NtdINdarjZ5blm","Auditory",1,2,33,"brownies",1,2.518,2.518,10.863,0
"1578","R_1NtdINdarjZ5blm","Auditory",1,2,33,"hotel",2,4.636,5.043,6.177,0
"1579","R_1NtdINdarjZ5blm","Auditory",1,2,33,"shampoo",1,2.506,2.506,6.635,1
"1580","R_1NtdINdarjZ5blm","Auditory",1,2,33,"toaster",1,3.301,3.301,4.616,0
"1581","R_1nUATsar30Roj9m","Auditory",1,2,32,"brownies",1,4.468,4.468,13.312,1
"1582","R_1nUATsar30Roj9m","Auditory",1,2,32,"hotel",3,4.029,9.203,10.47,1
"1583","R_1nUATsar30Roj9m","Auditory",1,2,32,"shampoo",1,8.533,8.533,10.676,1
"1584","R_1nUATsar30Roj9m","Auditory",1,2,32,"toaster",5,1.521,8.066,9.497,1
"1585","R_1nVHI8bodiFExXx","Auditory",1,1,73,"brownies",2,51.596,53.609,54.547,1
"1586","R_1nVHI8bodiFExXx","Auditory",1,1,73,"hotel",1,31.473,31.473,33.386,0
"1587","R_1nVHI8bodiFExXx","Auditory",1,1,73,"shampoo",1,24.938,24.938,25.734,1
"1588","R_1nVHI8bodiFExXx","Auditory",1,1,73,"toaster",1,52.323,52.323,55.481,0
"1589","R_1NyMK9NUxAxE7UZ","Auditory",1,2,26,"brownies",1,5.844,5.844,7.355,1
"1590","R_1NyMK9NUxAxE7UZ","Auditory",1,2,26,"hotel",3,6.92,10.851,12.219,1
"1591","R_1NyMK9NUxAxE7UZ","Auditory",1,2,26,"shampoo",2,4.641,11.159,14.483,0
"1592","R_1NyMK9NUxAxE7UZ","Auditory",1,2,26,"toaster",3,21.496,24.678,25.575,1
"1593","R_1o59b72xPIQLMao","Auditory",1,1,43,"brownies",1,3.672,3.672,11.363,1
"1594","R_1o59b72xPIQLMao","Auditory",1,1,43,"hotel",1,26.663,26.663,36.16,0
"1595","R_1o59b72xPIQLMao","Auditory",1,1,43,"shampoo",1,20.06,20.06,23.222,1
"1596","R_1o59b72xPIQLMao","Auditory",1,1,43,"toaster",1,32.956,32.956,37.2,1
"1597","R_1o5TWUIZow3NMGi","Auditory",1,2,29,"brownies",1,3.451,3.451,4.627,0
"1598","R_1o5TWUIZow3NMGi","Auditory",1,2,29,"hotel",3,6.436,10.045,10.956,1
"1599","R_1o5TWUIZow3NMGi","Auditory",1,2,29,"shampoo",3,0.697,7.491,8.399,0
"1600","R_1o5TWUIZow3NMGi","Auditory",1,2,29,"toaster",3,3.382,5.85,6.885,1
"1601","R_1o5XjgElSx5xU3q","Auditory",1,2,45,"brownies",2,3.679,16.518,21.416,0
"1602","R_1o5XjgElSx5xU3q","Auditory",1,2,45,"hotel",4,7.235,26.527,27.559,0
"1603","R_1o5XjgElSx5xU3q","Auditory",1,2,45,"shampoo",1,22.051,22.051,23.772,0
"1604","R_1o5XjgElSx5xU3q","Auditory",1,2,45,"toaster",9,3.881,62.176,63.644,0
"1605","R_1o73RmoASxLmW69","DisappearingVisual",1,2,23,"brownies",1,14.744,14.744,15.776,1
"1606","R_1o73RmoASxLmW69","DisappearingVisual",1,2,23,"hotel",1,34.765,34.765,35.644,0
"1607","R_1o73RmoASxLmW69","DisappearingVisual",1,2,23,"shampoo",1,15.421,15.421,16.772,1
"1608","R_1o73RmoASxLmW69","DisappearingVisual",1,2,23,"toaster",1,51.753,51.753,53.275,0
"1609","R_1o7FXJ6N7ATPB57","DisappearingVisual",1,2,31,"brownies",1,1.993,1.993,4.978,1
"1610","R_1o7FXJ6N7ATPB57","DisappearingVisual",1,2,31,"hotel",2,0.716,2.559,4.343,1
"1611","R_1o7FXJ6N7ATPB57","DisappearingVisual",1,2,31,"shampoo",1,2.58,2.58,5.276,1
"1612","R_1o7FXJ6N7ATPB57","DisappearingVisual",1,2,31,"toaster",5,0.407,5.036,6.952,1
"1613","R_1oA7MsqCSukXeSm","PermanentVisual",0,2,44,"brownies",1,7.287,7.287,9.249,1
"1614","R_1oA7MsqCSukXeSm","PermanentVisual",0,2,44,"hotel",4,12.94,18.781,21.476,1
"1615","R_1oA7MsqCSukXeSm","PermanentVisual",0,2,44,"shampoo",1,17.455,17.455,18.731,0
"1616","R_1oA7MsqCSukXeSm","PermanentVisual",0,2,44,"toaster",1,27.71,27.71,33.582,0
"1617","R_1oAPBaesohLXw5S","Auditory",1,1,52,"brownies",1,5.326,5.326,5.957,1
"1618","R_1oAPBaesohLXw5S","Auditory",1,1,52,"hotel",3,2.85,4.967,5.789,0
"1619","R_1oAPBaesohLXw5S","Auditory",1,1,52,"shampoo",1,4.514,4.514,5.511,0
"1620","R_1oAPBaesohLXw5S","Auditory",1,1,52,"toaster",3,5.467,7.463,8.379,0
"1621","R_1OCthfMw21yVr4a","DisappearingVisual",1,1,49,"brownies",2,4.439,12.689,15.197,0
"1622","R_1OCthfMw21yVr4a","DisappearingVisual",1,1,49,"hotel",2,6.489,21.211,25.822,0
"1623","R_1OCthfMw21yVr4a","DisappearingVisual",1,1,49,"shampoo",1,12.235,12.235,14.196,1
"1624","R_1OCthfMw21yVr4a","DisappearingVisual",1,1,49,"toaster",2,17.049,22.004,23.389,1
"1625","R_1oFoieuJIDcIES7","DisappearingVisual",1,1,31,"brownies",1,3.312,3.312,5.092,1
"1626","R_1oFoieuJIDcIES7","DisappearingVisual",1,1,31,"hotel",3,12.483,17.758,20.296,1
"1627","R_1oFoieuJIDcIES7","DisappearingVisual",1,1,31,"shampoo",1,16.905,16.905,18.288,0
"1628","R_1oFoieuJIDcIES7","DisappearingVisual",1,1,31,"toaster",4,3.648,26.772,27.784,0
"1629","R_1oFSr1t2HmJbcBt","PermanentVisual",0,1,32,"brownies",2,1.748,2.54,4.165,0
"1630","R_1oFSr1t2HmJbcBt","PermanentVisual",0,1,32,"hotel",3,8.149,9.26,13.347,0
"1631","R_1oFSr1t2HmJbcBt","PermanentVisual",0,1,32,"shampoo",1,1.465,1.465,2.501,1
"1632","R_1oFSr1t2HmJbcBt","PermanentVisual",0,1,32,"toaster",2,4.399,6.725,9.894,0
"1633","R_1OGZ1d3NH6pu7DS","DisappearingVisual",1,1,31,"brownies",2,6.934,7.541,8.264,0
"1634","R_1OGZ1d3NH6pu7DS","DisappearingVisual",1,1,31,"hotel",3,3.878,5.904,6.838,1
"1635","R_1OGZ1d3NH6pu7DS","DisappearingVisual",1,1,31,"shampoo",2,1.883,5.019,6.274,0
"1636","R_1OGZ1d3NH6pu7DS","DisappearingVisual",1,1,31,"toaster",2,9.485,9.812,12.191,0
"1637","R_1oHG9cZAmkg3szY","Auditory",1,2,60,"brownies",1,28.054,28.054,33.49,0
"1638","R_1oHG9cZAmkg3szY","Auditory",1,2,60,"hotel",3,22.821,27.338,28.21,0
"1639","R_1oHG9cZAmkg3szY","Auditory",1,2,60,"shampoo",2,29.269,29.61,31.242,0
"1640","R_1oHG9cZAmkg3szY","Auditory",1,2,60,"toaster",6,1.525,41.426,42.367,0
"1641","R_1OHJixMUiY7NpKO","Auditory",1,1,27,"brownies",1,9.139,9.139,10.119,0
"1642","R_1OHJixMUiY7NpKO","Auditory",1,1,27,"hotel",1,1.992,1.992,3.976,1
"1643","R_1OHJixMUiY7NpKO","Auditory",1,1,27,"shampoo",1,1.624,1.624,2.601,0
"1644","R_1OHJixMUiY7NpKO","Auditory",1,1,27,"toaster",2,90.453,95.471,97.453,1
"1645","R_1oI53LSqwZOqPd9","PermanentVisual",0,2,32,"brownies",1,11.924,11.924,12.835,0
"1646","R_1oI53LSqwZOqPd9","PermanentVisual",0,2,32,"hotel",1,2.946,2.946,5.257,1
"1647","R_1oI53LSqwZOqPd9","PermanentVisual",0,2,32,"shampoo",1,0.386,0.386,2.668,1
"1648","R_1oI53LSqwZOqPd9","PermanentVisual",0,2,32,"toaster",2,9.074,11.936,17.479,0
"1649","R_1ojogdVyPiQn96I","Auditory",1,2,63,"brownies",1,18.226,18.226,20.011,0
"1650","R_1ojogdVyPiQn96I","Auditory",1,2,63,"hotel",1,19.761,19.761,22.857,0
"1651","R_1ojogdVyPiQn96I","Auditory",1,2,63,"shampoo",3,13.309,16.852,24.516,1
"1652","R_1ojogdVyPiQn96I","Auditory",1,2,63,"toaster",1,43.397,43.397,54.894,1
"1653","R_1ojsnSy5H0PHuMM","Auditory",1,2,32,"brownies",1,2.918,2.918,3.345,1
"1654","R_1ojsnSy5H0PHuMM","Auditory",1,2,32,"hotel",1,2.536,2.536,3.323,1
"1655","R_1ojsnSy5H0PHuMM","Auditory",1,2,32,"shampoo",1,4.381,4.381,5.054,1
"1656","R_1ojsnSy5H0PHuMM","Auditory",1,2,32,"toaster",1,2.816,2.816,4.708,1
"1657","R_1ong9S6nPv4la5r","PermanentVisual",0,1,35,"brownies",1,11.622,11.622,14.905,1
"1658","R_1ong9S6nPv4la5r","PermanentVisual",0,1,35,"hotel",1,6.895,6.895,8.352,0
"1659","R_1ong9S6nPv4la5r","PermanentVisual",0,1,35,"shampoo",1,5.462,5.462,7.359,1
"1660","R_1ong9S6nPv4la5r","PermanentVisual",0,1,35,"toaster",1,22.947,22.947,23.933,0
"1661","R_1oo2BRWMh1PE5Fc","Auditory",1,2,59,"brownies",1,18.721,18.721,19.754,1
"1662","R_1oo2BRWMh1PE5Fc","Auditory",1,2,59,"hotel",4,15.735,27.567,28.489,1
"1663","R_1oo2BRWMh1PE5Fc","Auditory",1,2,59,"shampoo",2,4.518,6.237,9.902,0
"1664","R_1oo2BRWMh1PE5Fc","Auditory",1,2,59,"toaster",10,1.643,25.95,26.927,0
"1665","R_1Orz7bm7mUlCfdN","DisappearingVisual",1,1,33,"brownies",1,6.217,6.217,7.537,0
"1666","R_1Orz7bm7mUlCfdN","DisappearingVisual",1,1,33,"hotel",2,2.235,3.543,13.888,1
"1667","R_1Orz7bm7mUlCfdN","DisappearingVisual",1,1,33,"shampoo",1,4.087,4.087,11.551,0
"1668","R_1Orz7bm7mUlCfdN","DisappearingVisual",1,1,33,"toaster",1,7.644,7.644,9.358,1
"1669","R_1Os2zHCk44l7Bj6","DisappearingVisual",1,1,29,"brownies",1,18.167,18.167,20.837,0
"1670","R_1Os2zHCk44l7Bj6","DisappearingVisual",1,1,29,"hotel",1,5.89,5.89,53.546,1
"1671","R_1Os2zHCk44l7Bj6","DisappearingVisual",1,1,29,"shampoo",1,14.56,14.56,15.397,0
"1672","R_1Os2zHCk44l7Bj6","DisappearingVisual",1,1,29,"toaster",1,22.579,22.579,28.226,1
"1673","R_1OT4eYtkG20yBsv","Auditory",1,1,31,"brownies",1,4.925,4.925,6.426,1
"1674","R_1OT4eYtkG20yBsv","Auditory",1,1,31,"hotel",2,2.644,3.497,5.969,1
"1675","R_1OT4eYtkG20yBsv","Auditory",1,1,31,"shampoo",1,2.73,2.73,4.543,1
"1676","R_1OT4eYtkG20yBsv","Auditory",1,1,31,"toaster",1,2.834,2.834,6.103,1
"1677","R_1otibcmaZxumP5D","Auditory",1,2,54,"brownies",1,3.861,3.861,4.959,0
"1678","R_1otibcmaZxumP5D","Auditory",1,2,54,"hotel",2,14.99,16.348,17.823,0
"1679","R_1otibcmaZxumP5D","Auditory",1,2,54,"shampoo",1,2.309,2.309,3.91,0
"1680","R_1otibcmaZxumP5D","Auditory",1,2,54,"toaster",2,4.698,6.691,8.788,1
"1681","R_1ou1Exr2mTFmuY1","DisappearingVisual",1,2,28,"brownies",1,2.421,2.421,3.351,1
"1682","R_1ou1Exr2mTFmuY1","DisappearingVisual",1,2,28,"hotel",1,17.676,17.676,19.984,0
"1683","R_1ou1Exr2mTFmuY1","DisappearingVisual",1,2,28,"shampoo",1,4.218,4.218,5.709,1
"1684","R_1ou1Exr2mTFmuY1","DisappearingVisual",1,2,28,"toaster",1,5.211,5.211,6.724,1
"1685","R_1OUp8pxMFmfdsDY","DisappearingVisual",1,2,30,"brownies",1,3.842,3.842,4.511,1
"1686","R_1OUp8pxMFmfdsDY","DisappearingVisual",1,2,30,"hotel",1,13.312,13.312,14.949,1
"1687","R_1OUp8pxMFmfdsDY","DisappearingVisual",1,2,30,"shampoo",2,5.183,10.094,12.15,0
"1688","R_1OUp8pxMFmfdsDY","DisappearingVisual",1,2,30,"toaster",2,28.584,29.441,30.811,0
"1689","R_1Ov0Fnm2PPEOCyr","PermanentVisual",0,2,27,"brownies",1,5.104,5.104,6.498,1
"1690","R_1Ov0Fnm2PPEOCyr","PermanentVisual",0,2,27,"hotel",1,12.558,12.558,14.956,0
"1691","R_1Ov0Fnm2PPEOCyr","PermanentVisual",0,2,27,"shampoo",1,11.919,11.919,17.042,0
"1692","R_1Ov0Fnm2PPEOCyr","PermanentVisual",0,2,27,"toaster",2,7.377,9.281,12.463,1
"1693","R_1OvLjgC1Wwx8zBn","Auditory",1,1,42,"brownies",2,12.017,13.308,15.076,0
"1694","R_1OvLjgC1Wwx8zBn","Auditory",1,1,42,"hotel",3,11.356,32.732,36.002,0
"1695","R_1OvLjgC1Wwx8zBn","Auditory",1,1,42,"shampoo",1,19.266,19.266,22.213,0
"1696","R_1OvLjgC1Wwx8zBn","Auditory",1,1,42,"toaster",3,49.182,55.517,56.877,0
"1697","R_1OVS0aAaf2bk7Q4","PermanentVisual",0,1,31,"brownies",2,2.915,3.532,4.158,0
"1698","R_1OVS0aAaf2bk7Q4","PermanentVisual",0,1,31,"hotel",1,5.622,5.622,6.547,0
"1699","R_1OVS0aAaf2bk7Q4","PermanentVisual",0,1,31,"shampoo",1,4.009,4.009,4.946,0
"1700","R_1OVS0aAaf2bk7Q4","PermanentVisual",0,1,31,"toaster",2,9.368,11.333,11.848,0
"1701","R_1OW5yicINDWzU0c","PermanentVisual",0,1,54,"brownies",1,10.826,10.826,11.88,0
"1702","R_1OW5yicINDWzU0c","PermanentVisual",0,1,54,"hotel",1,20.684,20.684,23.074,0
"1703","R_1OW5yicINDWzU0c","PermanentVisual",0,1,54,"shampoo",1,23.974,23.974,25.091,1
"1704","R_1OW5yicINDWzU0c","PermanentVisual",0,1,54,"toaster",1,28.035,28.035,30.099,0
"1705","R_1OWa1CEMyYrVnQW","DisappearingVisual",1,2,23,"brownies",1,5.657,5.657,6.98,0
"1706","R_1OWa1CEMyYrVnQW","DisappearingVisual",1,2,23,"hotel",2,18.923,19.936,22.462,1
"1707","R_1OWa1CEMyYrVnQW","DisappearingVisual",1,2,23,"shampoo",1,16.244,16.244,17.637,0
"1708","R_1OWa1CEMyYrVnQW","DisappearingVisual",1,2,23,"toaster",1,8.702,8.702,11.5,0
"1709","R_1OwTW8m8kMOzkS5","PermanentVisual",0,1,21,"brownies",1,8.916,8.916,10.446,0
"1710","R_1OwTW8m8kMOzkS5","PermanentVisual",0,1,21,"hotel",1,20.671,20.671,23.41,0
"1711","R_1OwTW8m8kMOzkS5","PermanentVisual",0,1,21,"shampoo",1,19.225,19.225,20.362,1
"1712","R_1OwTW8m8kMOzkS5","PermanentVisual",0,1,21,"toaster",1,7.145,7.145,8.793,0
"1713","R_1OxBWgviGoGap37","Auditory",1,2,31,"brownies",1,2.327,2.327,3.922,1
"1714","R_1OxBWgviGoGap37","Auditory",1,2,31,"hotel",1,19.648,19.648,21.669,1
"1715","R_1OxBWgviGoGap37","Auditory",1,2,31,"shampoo",1,17.314,17.314,18.442,0
"1716","R_1OxBWgviGoGap37","Auditory",1,2,31,"toaster",1,2.002,2.002,6.044,1
"1717","R_1OZfLfcGmG2PskD","PermanentVisual",0,1,33,"brownies",2,11.495,14.119,15.286,0
"1718","R_1OZfLfcGmG2PskD","PermanentVisual",0,1,33,"hotel",1,26.688,26.688,28.095,1
"1719","R_1OZfLfcGmG2PskD","PermanentVisual",0,1,33,"shampoo",1,14.112,14.112,15.612,0
"1720","R_1OZfLfcGmG2PskD","PermanentVisual",0,1,33,"toaster",1,15.268,15.268,17.481,1
"1721","R_1OZwX6FL6KpGQHy","Auditory",1,2,32,"brownies",1,4.592,4.592,5.74,1
"1722","R_1OZwX6FL6KpGQHy","Auditory",1,2,32,"hotel",1,2.392,2.392,6.317,1
"1723","R_1OZwX6FL6KpGQHy","Auditory",1,2,32,"shampoo",2,5.325,6.844,9.505,1
"1724","R_1OZwX6FL6KpGQHy","Auditory",1,2,32,"toaster",1,16.204,16.204,18.08,1
"1725","R_1P19Wk4QAugwW6D","DisappearingVisual",1,2,56,"brownies",1,8.23,8.23,9.407,0
"1726","R_1P19Wk4QAugwW6D","DisappearingVisual",1,2,56,"hotel",3,5.972,11.787,12.78,1
"1727","R_1P19Wk4QAugwW6D","DisappearingVisual",1,2,56,"shampoo",1,6.419,6.419,7.691,0
"1728","R_1P19Wk4QAugwW6D","DisappearingVisual",1,2,56,"toaster",3,4.687,8.343,9.728,1
"1729","R_1P4UB8pqTmY2Jac","PermanentVisual",0,1,25,"brownies",1,13.119,13.119,16.936,0
"1730","R_1P4UB8pqTmY2Jac","PermanentVisual",0,1,25,"hotel",2,2.44,14.726,18.687,0
"1731","R_1P4UB8pqTmY2Jac","PermanentVisual",0,1,25,"shampoo",2,4.052,4.476,7.738,0
"1732","R_1P4UB8pqTmY2Jac","PermanentVisual",0,1,25,"toaster",1,5.042,5.042,14.984,0
"1733","R_1P64A7R9h7HHaXy","PermanentVisual",0,2,43,"brownies",1,2.584,2.584,4.666,1
"1734","R_1P64A7R9h7HHaXy","PermanentVisual",0,2,43,"hotel",1,2.36,2.36,4.523,1
"1735","R_1P64A7R9h7HHaXy","PermanentVisual",0,2,43,"shampoo",1,1.95,1.95,3.947,1
"1736","R_1P64A7R9h7HHaXy","PermanentVisual",0,2,43,"toaster",1,7.15,7.15,11.543,1
"1737","R_1pA5v76qudNGqQ2","DisappearingVisual",1,2,36,"brownies",1,6.396,6.396,10.072,0
"1738","R_1pA5v76qudNGqQ2","DisappearingVisual",1,2,36,"hotel",2,8.115,9.631,11.049,1
"1739","R_1pA5v76qudNGqQ2","DisappearingVisual",1,2,36,"shampoo",1,16.667,16.667,18.491,0
"1740","R_1pA5v76qudNGqQ2","DisappearingVisual",1,2,36,"toaster",3,54.329,57.25,58.633,0
"1741","R_1PcR1yjUDIb8TU2","Auditory",1,2,44,"brownies",1,32.233,32.233,33.291,0
