"","ResponseID","Mode","Auditory","Gender","Age_1","competence","intelligence","thoughtful","composite_intellect","humanness","novel","unique","composite_novelty","Stimulus","RecommendationFollowed"
"1307","R_3RjYikx7uMQMfYe","Auditory-Computer",1,1,19,7,4,2,4.33333333333333,4,1,1,1,"Beer",1
"1308","R_NXv7N2Z2Errp83f","Visual-Handwritten",0,1,42,9,9,9,9,9,9,9,9,"Beer",1
"1309","R_2sRy6YQMzVXxKJf","Auditory-Human",1,2,21,3,3,3,3,8,5,5,5,"Beer",0
"1310","R_3EIOpQfGk421kDn","Auditory-Human",1,2,18,7,6,7,6.66666666666667,7,7,4,5.5,"Beer",1
"1311","R_1k2i4UUQjVZyyLm","Auditory-Human",1,1,19,3,5,3,3.66666666666667,7,4,2,3,"Beer",0
"1312","R_3Eo5kiWGlq1PMzX","Visual-Handwritten",0,1,20,7,7,6,6.66666666666667,4,5,5,5,"Beer",0
"1313","R_1Nhb9be5rgj3fv0","Auditory-Human",1,1,46,8,9,8,8.33333333333333,9,8,9,8.5,"Beer",1
"1314","R_zcbja7ZLUwUw11L","Auditory-Computer",1,1,27,5,5,5,5,2,7,7,7,"Beer",0
"1315","R_10OtTGbsge64Suv","Visual-Handwritten",0,2,27,5,5,5,5,9,5,5,5,"Beer",0
"1316","R_2TRXTqirNy1lyiN","Visual-Handwritten",0,1,22,8,5,7,6.66666666666667,3,5,6,5.5,"Beer",0
"1317","R_2EfRJOTYg0t4663","Auditory-Human",1,2,58,7,7,5,6.33333333333333,9,4,4,4,"Beer",1
"1318","R_5vQVdXiI0OQrZyp","Visual-Handwritten",0,2,28,7,6,7,6.66666666666667,9,7,7,7,"Beer",1
"1319","R_W0Agc9RWW64oKTD","Auditory-Human",1,2,30,5,7,6,6,8,3,3,3,"Beer",0
"1320","R_wRAnWt7mNAxnWil","Auditory-Computer",1,1,23,3,4,4,3.66666666666667,7,8,7,7.5,"Beer",0
"1321","R_1hQ1mRC9qjMKiF3","Auditory-Computer",1,1,25,7,2,1,3.33333333333333,1,2,1,1.5,"Beer",0
"1322","R_12tJ0uBsChQcK9W","Auditory-Human",1,2,29,6,6,5,5.66666666666667,9,6,7,6.5,"Beer",0
"1323","R_3CZ9IvD8fxFkF1f","Auditory-Computer",1,1,35,4,5,4,4.33333333333333,1,1,1,1,"Beer",0
"1324","R_3GrCWtemjCNXoZ2","Auditory-Computer",1,2,30,2,2,2,2,2,3,1,2,"Beer",1
"1325","R_095DarJKXQsFpyp","Visual-Handwritten",0,2,22,3,6,9,6,9,9,9,9,"Beer",0
"1326","R_tPAJRWzK01EeAc9","Visual-Handwritten",0,2,66,6,7,7,6.66666666666667,3,5,5,5,"Beer",1
"1327","R_AEDbqleVV314YBX","Auditory-Computer",1,1,18,5,3,3,3.66666666666667,6,4,5,4.5,"Beer",0
"1328","R_27jLhTbqHTap9Ha","Auditory-Human",1,1,19,4,3,4,3.66666666666667,3,1,1,1,"Beer",1
"1329","R_1ISeY1MOPHbRSue","Visual-Handwritten",0,1,21,8,7,8,7.66666666666667,5,7,7,7,"Beer",0
"1330","R_z8XiSOeHu3rq2Zz","Auditory-Human",1,1,22,5,5,5,5,7,5,5,5,"Beer",0
"1331","R_3PWX5ATl0uoBb8R","Auditory-Computer",1,1,42,8,7,7,7.33333333333333,7,7,6,6.5,"Beer",1
"1332","R_27efXxJA6ODRxuR","Visual-Handwritten",0,2,47,6,7,5,6,4,3,3,3,"Beer",0
"1333","R_2s5wHg0ZaaOUlR6","Auditory-Human",1,1,35,7,8,7,7.33333333333333,6,8,7,7.5,"Beer",1
"1334","R_1re3HVNzOYl8LpM","Visual-Handwritten",0,1,31,7,5,5,5.66666666666667,5,5,5,5,"Beer",0
"1335","R_pB3qYpAHnVZFO01","Auditory-Human",1,1,20,7,6,4,5.66666666666667,8,9,9,9,"Beer",1
"1336","R_3HhsCEoF2vWJf1P","Auditory-Human",1,2,25,7,7,7,7,8,7,7,7,"Beer",1
"1337","R_8ihNf5YuCifWV0J","Auditory-Computer",1,2,21,6,6,5,5.66666666666667,6,5,5,5,"Beer",1
"1338","R_3FVsJIbzptaqrqj","Visual-Handwritten",0,1,23,2,2,1,1.66666666666667,3,1,1,1,"Beer",0
"1339","R_3oG8MdhKt63kaES","Auditory-Human",1,1,18,8,7,6,7,4,5,3,4,"Beer",1
"1340","R_1MJS8uKtlfi7eOI","Auditory-Computer",1,2,28,1,1,1,1,2,1,1,1,"Beer",0
"1341","R_uaBmrDcRbmG3XHj","Auditory-Human",1,2,23,5,6,5,5.33333333333333,4,6,5,5.5,"Beer",1
"1342","R_YaZBqmZIhZxMGzv","Auditory-Computer",1,1,22,6,5,4,5,7,6,6,6,"Beer",0
"1343","R_1mw197f1RZKwefz","Auditory-Computer",1,2,19,1,1,3,1.66666666666667,1,2,3,2.5,"Beer",0
"1344","R_2hpR0HHwGLzFGKt","Auditory-Computer",1,1,21,7,6,6,6.33333333333333,6,6,6,6,"Beer",1
"1345","R_2CVuYwOd4bILDIM","Visual-Handwritten",0,2,21,5,5,5,5,3,2,2,2,"Beer",0
"1346","R_2RUrxk2DcxqfXiJ","Auditory-Human",1,2,34,8,8,8,8,9,1,1,1,"Beer",1
"1347","R_2AGTTgLWi2pMKiS","Auditory-Human",1,2,23,6,5,5,5.33333333333333,6,6,5,5.5,"Beer",1
"1348","R_9MHypQu9YTAXkNX","Visual-Handwritten",0,2,18,5,5,5,5,5,2,2,2,"Beer",0
"1349","R_3n789RfqIoGrtW8","Auditory-Computer",1,2,28,6,5,4,5,9,5,7,6,"Beer",1
"1350","R_1IhCAsQQBRWt398","Auditory-Computer",1,2,23,1,1,1,1,6,4,6,5,"Beer",0
"1351","R_OKaA8pBvtr8ABBD","Visual-Handwritten",0,2,41,6,5,5,5.33333333333333,5,6,6,6,"Beer",0
"1352","R_uvSqHCwKEB2VLoJ","Auditory-Human",1,2,24,5,5,5,5,7,7,5,6,"Beer",1
"1353","R_2ZVapYE79TwwX5c","Visual-Handwritten",0,2,32,6,7,6,6.33333333333333,4,5,5,5,"Beer",0
"1354","R_1Cj60oTMKKpd1IL","Visual-Handwritten",0,2,22,4,3,2,3,6,3,3,3,"Beer",0
"1355","R_2qCKOqgSOfYXY9S","Auditory-Human",1,2,25,2,5,2,3,5,3,2,2.5,"Beer",0
"1356","R_Aup3SnxJovAFMNX","Auditory-Computer",1,2,63,7,5,6,6,6,5,3,4,"Beer",1
"1357","R_29gq7VQ5kcChNNg","Auditory-Computer",1,1,23,4,7,7,6,8,9,5,7,"Beer",0
"1358","R_2BlH2YOtK8eN9wc","Visual-Handwritten",0,1,22,5,5,3,4.33333333333333,6,2,2,2,"Beer",0
"1359","R_2t9yWiOkl9Ltlb0","Auditory-Human",1,1,18,6,5,5,5.33333333333333,3,9,1,5,"Beer",0
"1360","R_8qNdUnP2u3DG0St","Visual-Handwritten",0,1,20,6,7,7,6.66666666666667,4,4,6,5,"Beer",0
"1361","R_2c1nqpbgcE7GSaS","Visual-Handwritten",0,2,32,5,5,5,5,5,2,2,2,"Beer",0
"1362","R_1E6wg9LGgf5rCU3","Auditory-Human",1,3,21,5,3,3,3.66666666666667,9,7,6,6.5,"Beer",0
"1363","R_OiJJQWxg8CYe8Mx","Visual-Handwritten",0,3,25,9,7,9,8.33333333333333,5,7,9,8,"Beer",0
"1364","R_8Cj9ED4hPeuMLAt","Auditory-Computer",1,1,50,5,1,5,3.66666666666667,7,5,2,3.5,"Beer",0
"1365","R_3gMYWQZhZwcQvfg","Visual-Handwritten",0,1,41,7,8,8,7.66666666666667,8,7,8,7.5,"Beer",1
"1366","R_2dXwhpqgoEjChFu","Auditory-Computer",1,1,26,7,7,6,6.66666666666667,1,4,5,4.5,"Beer",1
"1367","R_1dh8zv4mGpaatpK","Auditory-Human",1,2,23,9,5,5,6.33333333333333,9,4,4,4,"Beer",1
"1368","R_2dncBrfR9Uxf5jF","Visual-Handwritten",0,2,37,8,8,8,8,4,7,6,6.5,"Beer",1
"1369","R_2ctuN0YNIBdLuuq","Visual-Handwritten",0,2,32,6,6,6,6,5,5,5,5,"Beer",1
"1370","R_2aUNxSAAsOrrpeG","Auditory-Human",1,2,59,1,1,1,1,5,2,2,2,"Beer",0
"1371","R_3nMCxBMDfiz4L00","Auditory-Computer",1,1,65,8,8,7,7.66666666666667,5,6,4,5,"Beer",1
"1372","R_2PaLONblfNFTaXU","Auditory-Human",1,2,37,7,7,7,7,8,3,3,3,"Beer",0
"1373","R_2XoCxWkj2bNC4tt","Visual-Handwritten",0,1,42,7,7,7,7,6,6,6,6,"Beer",1
"1374","R_2RRkFl1jSU1WxyL","Auditory-Computer",1,1,20,6,5,7,6,4,6,6,6,"Beer",1
"1375","R_3pm5ChMEISQVNWa","Auditory-Human",1,1,19,5,5,4,4.66666666666667,9,2,2,2,"Beer",0
"1376","R_yqZp6eViZ6EKJG1","Visual-Handwritten",0,2,58,6,5,7,6,4,5,4,4.5,"Beer",0
"1377","R_6x6ngRY3OrMedoZ","Visual-Handwritten",0,2,42,5,5,5,5,6,5,7,6,"Beer",0
"1378","R_1g71uGa5WCtVfQz","Auditory-Human",1,1,39,6,5,6,5.66666666666667,7,4,5,4.5,"Beer",1
"1379","R_1n8jKuizXWbi1vK","Auditory-Computer",1,1,23,3,5,6,4.66666666666667,4,2,3,2.5,"Beer",0
"1380","R_3CHr8H1tilFRT9L","Auditory-Human",1,2,30,5,5,5,5,6,5,5,5,"Beer",1
"1381","R_sun08jrNZp8nM5j","Visual-Handwritten",0,2,34,7,7,8,7.33333333333333,7,4,4,4,"Beer",1
"1382","R_2QSsXpcSnDk5pFe","Auditory-Human",1,1,37,7,7,7,7,6,6,5,5.5,"Beer",0
"1383","R_A7pTNBXt8JD3w2Z","Auditory-Computer",1,2,20,6,6,5,5.66666666666667,7,5,6,5.5,"Beer",0
"1384","R_1JCoq3UviSnKWjX","Auditory-Computer",1,2,21,5,5,1,3.66666666666667,2,1,1,1,"Beer",0
"1385","R_3MiLZ33eAh48osD","Auditory-Computer",1,1,22,5,5,2,4,5,4,4,4,"Beer",0
"1386","R_1EX3tHgCzpYM28J","Auditory-Computer",1,2,19,4,3,2,3,2,2,2,2,"Beer",0
"1387","R_3qOM8aVQFVMrp7z","Auditory-Computer",1,2,32,5,5,5,5,3,4,4,4,"Beer",0
"1388","R_1rjIGWOjutYKquB","Auditory-Human",1,1,44,8,8,7,7.66666666666667,9,8,8,8,"Beer",1
"1389","R_1IXhajACCbiJRMJ","Auditory-Human",1,1,46,3,5,7,5,5,7,5,6,"Beer",1
"1390","R_2zFNmcpa33NoMgW","Auditory-Human",1,2,33,9,9,9,9,9,2,3,2.5,"Beer",1
"1391","R_23ZZy1hA60NM4yl","Auditory-Human",1,2,18,4,6,2,4,4,3,4,3.5,"Beer",0
"1392","R_3h0EdKea1DhHZjS","Visual-Handwritten",0,1,36,5,5,7,5.66666666666667,5,9,7,8,"Beer",1
"1393","R_32PcBIdLuFJHJJA","Auditory-Human",1,1,23,5,5,6,5.33333333333333,7,6,6,6,"Beer",1
"1394","R_1jffQgM6DS8ZE7A","Auditory-Computer",1,2,54,5,7,1,4.33333333333333,1,4,4,4,"Beer",1
"1395","R_1NhpYJTITPGzRTN","Auditory-Human",1,2,32,7,7,7,7,7,7,7,7,"Beer",1
"1396","R_1drZOGRzMjfjBnK","Visual-Handwritten",0,1,63,7,7,5,6.33333333333333,6,7,6,6.5,"Beer",1
"1397","R_2DUmU5Xh96RlasY","Visual-Handwritten",0,1,28,3,4,3,3.33333333333333,5,6,7,6.5,"Beer",1
"1398","R_2yqkShi4LL5H3hk","Auditory-Human",1,2,30,9,9,9,9,1,5,5,5,"Beer",1
"1399","R_Qc777HFXAkpueYh","Auditory-Computer",1,2,22,3,3,3,3,2,6,7,6.5,"Beer",1
"1400","R_2wvQsIvyOob12fz","Auditory-Human",1,1,23,9,9,9,9,1,8,9,8.5,"Beer",1
"1401","R_Dw607UW1UTx77bP","Auditory-Computer",1,1,26,7,6,7,6.66666666666667,7,7,8,7.5,"Beer",1
"1402","R_usJJnOoCO64REit","Visual-Handwritten",0,1,25,5,5,3,4.33333333333333,2,1,2,1.5,"Beer",0
"1403","R_115Ut7KeUqFUt2P","Auditory-Computer",1,2,31,2,3,1,2,4,4,4,4,"Beer",0
"1404","R_2D09mNwXEFBfxHW","Visual-Handwritten",0,2,58,6,3,8,5.66666666666667,3,5,5,5,"Beer",1
"1405","R_ahih3k4Koegq145","Visual-Handwritten",0,1,28,3,4,4,3.66666666666667,5,3,5,4,"Beer",0
"1406","R_3j0wkRIXFkBRLY3","Auditory-Human",1,2,47,9,9,9,9,5,3,3,3,"Beer",1
"1407","R_2Vms2yX4fmkLUg2","Auditory-Human",1,1,33,6,5,5,5.33333333333333,6,1,2,1.5,"Beer",0
"1408","R_RFdD2CvflT4tmRb","Visual-Handwritten",0,2,18,6,7,7,6.66666666666667,6,4,6,5,"Beer",0
"1409","R_Os3P6WNNXtrw1xv","Auditory-Human",1,1,44,8,7,7,7.33333333333333,7,7,6,6.5,"Beer",1
"1410","R_3qCqryR4lZShCQQ","Visual-Handwritten",0,2,42,9,6,1,5.33333333333333,7,8,8,8,"Beer",1
"1411","R_XIhkJJjxchz4MKt","Auditory-Computer",1,1,37,6,6,7,6.33333333333333,4,6,5,5.5,"Beer",0
"1412","R_1oisz09m2Epi42a","Auditory-Computer",1,2,29,6,7,6,6.33333333333333,5,7,7,7,"Beer",0
"1413","R_2YSrqHGgAu5ZIXW","Visual-Handwritten",0,2,30,6,6,6,6,5,3,3,3,"Beer",0
"1414","R_1r2HVjpV2mYZsm8","Visual-Handwritten",0,1,30,4,5,6,5,3,6,3,4.5,"Beer",0
"1415","R_AuPihZK0WrV2luV","Visual-Handwritten",0,1,33,3,4,4,3.66666666666667,7,1,1,1,"Beer",0
"1416","R_2sbzU4WP0fgGlcT","Auditory-Computer",1,2,44,8,8,8,8,5,7,8,7.5,"Beer",1
"1417","R_wXaZJUn15F0QAEN","Auditory-Computer",1,1,18,7,7,6,6.66666666666667,3,6,6,6,"Beer",1
"1418","R_2zjcwyail2CekX8","Auditory-Computer",1,1,21,6,6,5,5.66666666666667,3,4,5,4.5,"Beer",0
"1419","R_1ohG2Mldkld1GuL","Auditory-Human",1,1,48,7,7,6,6.66666666666667,7,6,7,6.5,"Beer",1
"1420","R_1lzaPPfT7NsP2Dq","Auditory-Computer",1,1,43,4,1,1,2,5,4,4,4,"Beer",0
"1421","R_5nLgzcwSVS9P8bL","Visual-Handwritten",0,1,21,5,6,3,4.66666666666667,8,4,6,5,"Beer",0
"1422","R_1T6xrB7rkt16O7T","Auditory-Computer",1,2,22,8,8,6,7.33333333333333,7,6,7,6.5,"Beer",1
"1423","R_3hu4dgj8YD40QaU","Auditory-Human",1,2,27,9,9,9,9,1,9,9,9,"Beer",1
"1424","R_3nx8uuCTTMczhfe","Auditory-Human",1,2,21,6,5,5,5.33333333333333,6,5,3,4,"Beer",1
"1425","R_1IFefjEbK0A9eeL","Auditory-Computer",1,1,25,5,1,1,2.33333333333333,9,1,1,1,"Beer",1
"1426","R_1nVjSXsjmEYShmj","Auditory-Human",1,1,23,1,2,2,1.66666666666667,5,8,9,8.5,"Beer",0
"1427","R_dpAntorPhMYfRLP","Visual-Handwritten",0,2,27,7,7,7,7,5,5,5,5,"Beer",1
"1428","R_xFcEa6ErWnlLKUN","Auditory-Human",1,1,22,4,6,5,5,7,4,6,5,"Beer",0
"1429","R_plRCqUJRy10YtsR","Visual-Handwritten",0,1,18,6,5,5,5.33333333333333,4,5,4,4.5,"Beer",1
"1430","R_1CwNM5DJ227kzsx","Visual-Handwritten",0,1,23,6,6,6,6,9,6,6,6,"Beer",0
"1431","R_1pKjRxPiPVEJRrW","Visual-Handwritten",0,2,45,5,7,6,6,7,1,1,1,"Beer",1
"1432","R_2XhUsQBRntyF46y","Auditory-Computer",1,1,28,6,5,6,5.66666666666667,5,6,6,6,"Beer",1
"1433","R_1ib4LyKD6ax4yYZ","Visual-Handwritten",0,2,25,8,7,7,7.33333333333333,7,7,7,7,"Beer",0
"1434","R_3EcbDgZAkvMbFiB","Auditory-Computer",1,2,22,1,2,1,1.33333333333333,2,1,5,3,"Beer",0
"1435","R_6KHK8dmyXDUk7HH","Auditory-Human",1,2,19,6,5,6,5.66666666666667,9,5,4,4.5,"Beer",0
"1436","R_3ehpTV4BMH3LLMk","Auditory-Computer",1,2,56,9,9,9,9,7,4,1,2.5,"Beer",1
"1437","R_3D0n6VWqgijC7tz","Auditory-Human",1,2,46,5,5,5,5,7,4,3,3.5,"Beer",0
"1438","R_1lAiG18CBXsBtVy","Auditory-Computer",1,2,31,6,6,6,6,1,3,3,3,"Beer",1
"1439","R_1Gxpg5jKBQEHNOs","Auditory-Computer",1,2,18,3,4,5,4,8,6,5,5.5,"Beer",0
"1440","R_9pkmYU7S3bE2qSB","Visual-Handwritten",0,1,27,5,6,5,5.33333333333333,3,6,6,6,"Beer",1
"1441","R_3KCKuFHHyOvZROZ","Auditory-Human",1,2,47,6,6,6,6,6,6,6,6,"Beer",1
"1442","R_eJM1rH69OMolgT7","Auditory-Computer",1,2,56,5,5,5,5,5,3,3,3,"Beer",0
"1443","R_2aQfLiDWoa6AAEg","Auditory-Computer",1,1,26,6,5,5,5.33333333333333,1,1,1,1,"Beer",1
"1444","R_1f3BSvCjcYt6F2Z","Auditory-Human",1,1,33,8,7,6,7,9,7,6,6.5,"Beer",0
"1445","R_1MTeQ5xUETgVpoe","Auditory-Human",1,1,28,8,6,5,6.33333333333333,5,7,6,6.5,"Beer",0
"1446","R_1IMEw869VVwvXCk","Visual-Handwritten",0,1,36,6,6,7,6.33333333333333,4,4,3,3.5,"Beer",1
"1447","R_3nxcfymXZZmofFA","Auditory-Human",1,1,30,6,6,5,5.66666666666667,9,9,9,9,"Beer",0
"1448","R_1ND1nDkC0xslUmb","Visual-Handwritten",0,1,35,7,6,7,6.66666666666667,7,6,6,6,"Beer",1
"1449","R_3qNFbeYYahh6xC5","Auditory-Human",1,1,18,6,7,2,5,3,6,2,4,"Beer",1
"1450","R_spnROfJhW6H7ceB","Visual-Handwritten",0,2,19,8,8,6,7.33333333333333,8,8,7,7.5,"Beer",1
"1451","R_1o6YjPE75mnF4r1","Auditory-Human",1,1,36,6,6,5,5.66666666666667,6,7,6,6.5,"Beer",0
"1452","R_2aPv9nxIwLS60AL","Visual-Handwritten",0,2,45,3,3,3,3,2,3,2,2.5,"Beer",1
"1453","R_bjXA8mxK0csnnvb","Auditory-Computer",1,2,32,3,5,4,4,6,4,5,4.5,"Beer",0
"1454","R_1Ebdpb0PZfPE7jR","Auditory-Human",1,1,25,5,5,5,5,9,6,1,3.5,"Beer",1
"1455","R_10r2wtZHIA1mnGK","Auditory-Human",1,2,30,9,8,9,8.66666666666667,9,9,9,9,"Beer",1
"1456","R_3LgSUr6EkmWOitd","Visual-Handwritten",0,1,35,7,7,8,7.33333333333333,9,7,8,7.5,"Beer",1
"1457","R_3EiGwDLF0WYSAH6","Visual-Handwritten",0,1,33,4,4,5,4.33333333333333,3,6,7,6.5,"Beer",1
"1458","R_3G9u8XYEQWic1yJ","Visual-Handwritten",0,2,27,5,5,5,5,4,5,4,4.5,"Beer",1
"1459","R_3IRYKzWD6edAc2U","Auditory-Computer",1,1,21,5,6,4,5,5,4,1,2.5,"Beer",0
"1460","R_VVx7qKyklJhyzy9","Auditory-Computer",1,2,35,8,8,7,7.66666666666667,1,3,3,3,"Beer",1
"1461","R_x4y6ITdoI9ji9QR","Auditory-Computer",1,2,24,2,3,4,3,3,5,5,5,"Beer",0
"1462","R_23WZQAV03E1spas","Auditory-Human",1,1,18,4,2,4,3.33333333333333,7,7,2,4.5,"Beer",0
"1463","R_1H7dPGmiOvPco2c","Auditory-Human",1,2,33,3,5,2,3.33333333333333,5,7,7,7,"Beer",0
"1464","R_3ZZOmTj92ggLUt3","Auditory-Human",1,1,20,7,7,7,7,8,6,3,4.5,"Beer",0
"1465","R_3IWCiWWgBByYDKI","Auditory-Computer",1,2,30,8,9,8,8.33333333333333,7,7,8,7.5,"Beer",1
"1466","R_2E3MSxPk68MTvEy","Visual-Handwritten",0,1,31,5,5,5,5,9,9,9,9,"Beer",1
"1467","R_1AduKhz4daRiIRH","Auditory-Computer",1,1,20,7,6,8,7,3,4,3,3.5,"Beer",0
"1468","R_10Pi1vEnRfwfImS","Visual-Handwritten",0,1,35,8,9,8,8.33333333333333,9,8,8,8,"Beer",1
"1469","R_21cxAd7P9hWCaWc","Auditory-Computer",1,1,37,1,1,1,1,1,1,1,1,"Beer",0
"1470","R_C7a8Q3SAKYR5zEd","Visual-Handwritten",0,1,25,9,9,9,9,9,1,1,1,"Beer",0
"1471","R_11ZaGLZK0vjYOev","Visual-Handwritten",0,1,20,1,3,4,2.66666666666667,9,2,1,1.5,"Beer",1
"1472","R_30ovx2IrLLScoZZ","Auditory-Computer",1,2,28,7,7,4,6,1,1,1,1,"Beer",1
"1473","R_1mXkVh0lQmhhPfd","Auditory-Human",1,2,27,3,2,3,2.66666666666667,2,3,3,3,"Beer",1
"1474","R_1jdKfzng0gDHBbj","Visual-Handwritten",0,2,22,7,6,2,5,8,7,2,4.5,"Beer",0
"1475","R_TjTAIRq2B1ewDV7","Auditory-Human",1,1,33,2,2,1,1.66666666666667,2,1,1,1,"Beer",0
"1476","R_3qvRNQnC1fxH6Po","Auditory-Computer",1,2,32,3,3,1,2.33333333333333,1,2,3,2.5,"Beer",0
"1477","R_1gSGI1zyjEJWVSR","Auditory-Human",1,2,19,1,1,1,1,9,3,3,3,"Beer",0
"1478","R_T5hk1vqwo81QuDn","Auditory-Human",1,1,20,7,7,6,6.66666666666667,6,7,7,7,"Beer",1
"1479","R_2VablDC5M1GK3Do","Auditory-Human",1,1,26,5,6,5,5.33333333333333,1,5,4,4.5,"Beer",1
"1480","R_1inw2QZqnnbFX8Q","Auditory-Computer",1,2,18,7,7,6,6.66666666666667,5,3,3,3,"Beer",1
"1481","R_UbBw9ebEd4tiL2V","Auditory-Computer",1,2,22,4,5,5,4.66666666666667,2,4,4,4,"Beer",0
"1482","R_2pK86pDdajFqTcA","Visual-Handwritten",0,2,22,6,5,6,5.66666666666667,7,4,5,4.5,"Beer",0
"1483","R_25TrnJlA7CRmaak","Auditory-Computer",1,1,48,5,6,4,5,6,5,5,5,"Beer",0
"1484","R_s7tbgdMwdBii2WJ","Auditory-Computer",1,2,19,6,6,6,6,1,5,5,5,"Beer",0
"1485","R_3khXRs16nVrJ4VT","Visual-Handwritten",0,2,31,4,5,2,3.66666666666667,6,1,1,1,"Beer",0
"1486","R_T4QAMvzzbztrS37","Auditory-Human",1,2,27,6,6,6,6,6,3,3,3,"Beer",0
"1487","R_e5KWkLGpWsHIWjv","Auditory-Computer",1,2,30,6,5,1,4,1,1,1,1,"Beer",1
"1488","R_1hyxAd309eWqzOT","Auditory-Human",1,1,24,3,7,4,4.66666666666667,9,1,1,1,"Beer",1
"1489","R_01epurloVVXfA2d","Auditory-Human",1,2,31,8,8,8,8,5,7,6,6.5,"Beer",0
"1490","R_2qqRvdr4HlXJKGJ","Auditory-Computer",1,2,21,3,4,4,3.66666666666667,5,3,3,3,"Beer",0
"1491","R_1HcrjR7QlkcJxrp","Auditory-Computer",1,1,32,5,8,7,6.66666666666667,5,5,4,4.5,"Beer",1
"1492","R_PNyPrvb8E1Gbt7z","Visual-Handwritten",0,1,26,7,7,7,7,9,7,7,7,"Beer",1
"1493","R_4GBRyCpjv6YuSCl","Auditory-Human",1,2,19,5,5,6,5.33333333333333,5,3,3,3,"Beer",0
"1494","R_3g0iNGxLRpJlsja","Auditory-Computer",1,2,21,2,2,2,2,1,1,1,1,"Beer",0
"1495","R_32KlNuv76ibUGXx","Auditory-Human",1,2,25,5,5,5,5,4,4,6,5,"Beer",1
"1496","R_2wockzArVsbVehJ","Auditory-Computer",1,2,22,6,6,5,5.66666666666667,6,4,4,4,"Beer",1
"1497","R_7NGUN2qp1kWSggx","Visual-Handwritten",0,1,19,9,9,9,9,6,5,6,5.5,"Beer",1
"1498","R_R3HZZLgITUjg3ZL","Auditory-Human",1,2,18,6,7,5,6,7,6,5,5.5,"Beer",1
"1499","R_2frqtw9V9lDpBUO","Auditory-Computer",1,1,22,2,2,2,2,3,1,1,1,"Beer",0
"1500","R_8jq89KYHPMl2i2J","Auditory-Human",1,2,59,5,5,5,5,5,5,7,6,"Beer",1
"1501","R_3qg73VAp0chxzcL","Visual-Handwritten",0,2,35,5,5,5,5,5,1,1,1,"Beer",0
"1502","R_1DzBZIuka1x1U87","Visual-Handwritten",0,1,25,7,7,7,7,7,7,7,7,"Beer",0
"1503","R_1hShEN9ePaycTkq","Auditory-Human",1,1,20,4,5,4,4.33333333333333,1,3,3,3,"Beer",0
"1504","R_3QQXuKcrmmuS5el","Auditory-Human",1,2,22,4,5,3,4,2,5,3,4,"Beer",1
"1505","R_29mO46OS18CaWkL","Visual-Handwritten",0,2,21,8,8,8,8,8,7,7,7,"Beer",0
"1506","R_3PYtB28kJPeO1wO","Auditory-Computer",1,2,57,3,4,1,2.66666666666667,5,7,7,7,"Beer",0
"1507","R_2diOUw4Et5yasur","Visual-Handwritten",0,2,48,5,5,5,5,5,2,6,4,"Beer",0
"1508","R_W97rIFWDS4wK5hL","Visual-Handwritten",0,2,18,6,6,6,6,3,5,6,5.5,"Beer",1
"1509","R_32Yr3HSLpTDDo6y","Visual-Handwritten",0,2,32,5,4,3,4,4,7,7,7,"Beer",0
"1510","R_27PrRz3oWNscLPv","Auditory-Computer",1,2,18,4,3,4,3.66666666666667,2,3,3,3,"Beer",0
"1511","R_2U9NHSHDYLWEzcm","Auditory-Human",1,2,27,5,5,5,5,7,7,7,7,"Beer",0
"1512","R_1OqveOCOUJgAUWA","Visual-Handwritten",0,2,19,4,4,5,4.33333333333333,5,5,4,4.5,"Beer",0
"1513","R_3Mfiv7iJZ4zVG3s","Auditory-Computer",1,2,42,5,5,5,5,1,1,1,1,"Beer",1
"1514","R_5sB341htI4tvC01","Auditory-Computer",1,3,33,9,9,8,8.66666666666667,2,8,6,7,"Beer",0
"1515","R_3oUfYNAXYi0VYsf","Auditory-Human",1,1,44,5,7,4,5.33333333333333,5,6,7,6.5,"Beer",0
"1516","R_XUrNwuhTd9YxH1L","Visual-Handwritten",0,1,37,7,8,8,7.66666666666667,7,6,7,6.5,"Beer",0
"1517","R_5hkAijFar7dD9wl","Auditory-Computer",1,2,24,7,7,6,6.66666666666667,1,7,7,7,"Beer",0
"1518","R_55S1EQqMXXhPolz","Visual-Handwritten",0,2,21,7,7,7,7,6,6,7,6.5,"Beer",0
"1519","R_wSMOGZwfnSg39kd","Auditory-Human",1,1,31,7,4,5,5.33333333333333,3,6,6,6,"Beer",0
"1520","R_1prIaiPIlib6JNJ","Auditory-Human",1,1,26,7,7,7,7,4,6,6,6,"Beer",0
"1521","R_1IE4AZXQ152hnD8","Auditory-Human",1,1,31,6,5,6,5.66666666666667,6,4,4,4,"Beer",0
"1522","R_AGyS4IuqMsR1qSJ","Auditory-Computer",1,2,18,7,6,4,5.66666666666667,8,2,2,2,"Beer",0
"1523","R_yI1Xgk6FGXfJ0hH","Visual-Handwritten",0,2,60,2,3,5,3.33333333333333,2,1,1,1,"Beer",0
"1524","R_3qvpYn5buvRicKA","Auditory-Human",1,1,18,6,6,5,5.66666666666667,8,3,3,3,"Beer",0
"1525","R_3FXQyLVUkN7ophB","Auditory-Computer",1,1,50,5,7,7,6.33333333333333,7,5,6,5.5,"Beer",1
"1526","R_WcbvhRlnjd3Hp6x","Visual-Handwritten",0,1,26,9,9,9,9,9,9,9,9,"Beer",1
